Customer,State,Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Day,Month,Year
5725,1,0.460560566974614,0,2,0,1,0,0.9621828147347997,1,1,0.42201834862385335,0.2571428571428571,0.4545454545454546,0,2,1,4,1,3,0.5350356899633694,3,2,1,1,1970
5024,0,0.3716226022087845,0,1,3,1,1,0.6925415829007512,0,0,0.29357798165137616,0.05714285714285714,0.6363636363636365,0,2,1,5,0,0,0.11581280128292455,0,1,1,1,1970
107,1,0.39515911346176025,0,0,0,1,0,0.558536121863154,1,1,0.02752293577981657,0.08571428571428572,0.8080808080808082,0,1,0,2,0,2,0.3199798908240687,3,1,1,1,1970
5451,3,0.022376297903798137,0,0,0,4,0,0.0,1,2,0.06422018348623859,0.2857142857142857,0.8181818181818182,0,0,0,1,0,2,0.5100292016913577,3,1,1,1,1970
5683,3,0.48115515624254257,0,0,0,1,1,0.44337424110581014,1,1,0.4678899082568808,0.7142857142857143,0.5858585858585859,0,2,1,3,1,0,0.560042178235381,1,1,1,1,1970
3291,0,0.1984048443913732,0,0,3,1,1,0.4428741460877567,1,1,0.0,0.9142857142857143,0.07070707070707072,0,2,1,3,1,0,0.3049759978608617,3,2,1,1,1970
717,3,0.46870872314983614,0,0,1,1,0,0.3470159330272752,0,2,0.47706422018348627,0.02857142857142857,0.6060606060606061,0,4,1,5,0,2,0.10442788481217545,1,2,1,1,1970
3702,0,0.21231034693341674,0,0,3,1,1,0.7931206929316571,0,2,0.02752293577981657,0.9714285714285714,0.6464646464646465,0,5,1,5,0,0,0.07570850713906327,0,1,1,1,1970
3404,0,0.014205458699190793,0,0,0,4,1,0.0,1,1,0.00917431192660556,0.8285714285714285,0.7272727272727273,0,0,0,0,1,3,0.30997729551526404,0,1,1,1,1970
2687,2,0.25813963328336786,0,0,0,1,1,0.8419899780958383,2,2,0.10091743119266061,0.8285714285714285,0.8686868686868687,0,3,1,3,0,0,0.2661798368798638,0,2,1,1,1970
4829,1,0.525367578554324,0,1,2,1,1,0.5338514317720368,0,1,0.1651376146788992,0.5714285714285714,0.9292929292929294,0,1,1,3,3,0,0.13255902861004307,0,1,1,1,1970
4550,1,0.5619522023130974,0,1,3,1,0,0.3205208989708045,2,1,0.6055045871559634,0.7999999999999999,0.23232323232323235,0,3,0,0,2,0,0.4954415333899422,1,1,1,1,1970
5238,2,0.23937038880021608,0,0,3,1,1,0.9141036796991429,1,1,0.05504587155963314,0.5428571428571428,0.5454545454545455,0,5,1,5,0,0,0.47976251629830435,3,1,1,1,1970
1474,1,0.040771392988600774,1,0,0,1,0,0.767455816605155,2,1,0.02752293577981657,0.05714285714285714,0.686868686868687,0,0,1,5,1,0,0.20980026677025884,0,1,1,1,1970
2777,3,0.10334311437122295,0,1,3,1,0,0.5134675588361789,0,2,0.2477064220183487,0.08571428571428572,0.7070707070707072,0,0,0,1,2,1,0.07548225572673718,0,1,1,1,1970
1014,1,0.24707434453091895,1,0,0,1,1,0.7402906552244927,1,2,0.10091743119266061,0.34285714285714286,0.6161616161616162,0,5,1,3,1,2,0.49111083160571933,0,2,1,1,1970
4631,0,0.15114011196031304,0,0,0,4,0,0.0,1,2,0.5137614678899083,0.2857142857142857,0.37373737373737376,0,0,1,5,0,0,0.8776245792899297,1,1,1,1,1970
1367,3,0.0626328105201869,0,1,3,4,0,0.0,1,2,0.14678899082568808,0.5428571428571428,0.17171717171717174,0,0,1,4,0,1,0.5775467200257892,0,1,1,1,1970
1073,1,0.4197448922344398,0,0,0,1,0,0.6886208379592123,2,1,0.05504587155963314,0.2571428571428571,0.6767676767676768,0,1,0,0,1,2,0.26319332032103354,3,1,1,1,1970
2897,3,0.39702121173677973,0,1,1,1,0,0.37383102789530015,0,2,0.3486238532110093,0.9714285714285714,0.5252525252525253,0,2,1,5,0,1,0.06819448356556139,0,1,1,1,1970
4381,3,0.019419738465417752,0,0,3,4,0,0.0,1,2,0.02752293577981657,0.34285714285714286,0.25252525252525254,0,0,0,1,3,2,0.6479483846076876,0,1,1,1,1970
22,1,0.4623700748241778,1,0,1,1,1,0.6247587041537892,2,1,0.44036697247706424,0.6571428571428571,0.4545454545454546,0,3,1,5,1,0,0.4168611550633427,2,1,1,1,1970
2689,0,0.6429056846744305,0,1,3,1,0,0.883207809483802,2,2,0.3119266055045873,0.05714285714285714,0.17171717171717174,0,1,1,5,1,1,0.2879588856656626,0,0,1,1,1970
1448,4,0.1876088043522479,0,0,0,4,0,0.0,1,2,0.05504587155963314,0.7714285714285714,0.7171717171717172,0,5,1,4,0,0,0.3349837837872757,3,1,1,1,1970
5479,3,0.4861858106525876,0,2,3,1,1,0.6138566327602245,0,1,0.47706422018348627,0.14285714285714285,0.27272727272727276,0,2,0,0,1,2,0.21880781014936568,3,1,1,1,1970
4033,3,0.07689114473686492,0,1,2,1,1,0.3184705093967854,0,1,0.15596330275229364,0.6857142857142857,0.11111111111111112,0,0,1,5,1,0,0.13207408195073198,0,1,1,1,1970
5802,3,0.04109744412104491,0,0,3,1,0,0.27866294595973234,1,1,0.03669724770642202,0.6285714285714286,0.6767676767676768,0,0,0,1,2,1,0.324981188478471,0,1,1,1,1970
4010,2,0.36347777534510806,0,1,3,1,0,0.9456796791390365,1,2,0.2660550458715597,0.0,0.9393939393939394,0,6,1,5,1,0,0.45001362983852955,0,2,1,1,1970
1746,2,0.23329713701102742,0,0,1,1,1,0.396115261899761,0,1,0.06422018348623859,0.05714285714285714,0.21212121212121213,0,7,1,5,0,1,0.06567143100874251,0,1,1,1,1970
4629,2,0.6338315917646703,0,1,0,1,0,0.429361578699953,1,1,0.29357798165137616,0.5714285714285714,0.6565656565656566,0,1,1,5,0,2,0.6788471652564145,0,0,1,1,1970
2011,4,0.04271137120479704,0,0,0,1,0,0.5474740200638122,1,2,0.04587155963302758,0.08571428571428572,0.8686868686868687,0,0,1,5,2,3,0.40830523928179846,0,1,1,1,1970
586,0,0.37867271618997334,0,0,1,4,1,0.0,1,1,0.06422018348623859,0.39999999999999997,0.4646464646464647,0,1,0,0,0,1,0.5100292016913577,3,1,1,1,1970
5499,1,0.3023811526748803,0,1,3,1,0,0.8060231443974356,2,1,0.15596330275229364,0.19999999999999998,0.05050505050505051,0,5,1,5,1,0,0.2876712256116995,0,1,1,1,1970
5677,0,0.5291757188538373,0,1,3,1,0,0.5488242766125564,1,1,0.5504587155963303,0.2571428571428571,0.5050505050505051,0,2,1,5,1,0,0.605053857125002,1,0,1,1,1970
66,1,0.8510534494777539,0,1,1,4,1,0.0,0,1,0.3486238532110093,0.05714285714285714,0.30303030303030304,0,1,1,3,3,1,0.21257856159480715,3,1,1,1,1970
2755,4,0.3997486171280048,0,0,1,4,1,0.0,1,2,0.11926605504587162,0.6857142857142857,0.6363636363636365,0,1,0,0,0,0,0.5550408805809787,3,2,1,1,1970
381,0,0.26923385148781653,0,0,1,1,1,0.46425820905972137,0,1,0.11926605504587162,0.45714285714285713,0.14141414141414144,0,6,0,1,1,1,0.17155198752793063,0,1,1,1,1970
1644,3,0.04615555610614605,0,0,1,4,0,0.0,1,2,0.11009174311926606,0.5142857142857142,0.6161616161616162,0,0,1,3,0,2,0.36499156971368973,0,1,1,1,1970
1188,3,0.026192835062146758,0,0,3,2,0,0.2555485542253028,1,1,0.0,0.7999999999999999,0.13131313131313133,0,0,1,5,3,0,0.45751557632013307,0,2,1,1,1970
57,2,0.40302319794195074,0,1,3,1,1,0.8443304227803283,0,0,0.33944954128440374,0.14285714285714285,0.32323232323232326,0,6,1,4,3,0,0.1454709631613115,3,1,1,1,1970
282,3,0.5794352689083103,0,1,3,1,0,0.5591662415859013,0,1,0.22935779816513768,0.7428571428571429,0.030303030303030304,0,1,1,4,2,0,0.06081813112936704,0,1,1,1,1970
1822,1,0.20577233803087255,0,0,3,2,1,0.21642112001280245,1,1,0.03669724770642202,0.2571428571428571,0.8181818181818182,0,7,1,5,0,3,0.48752336224654713,0,2,1,1,1970
870,3,0.7959643092734604,1,0,3,0,0,0.11434172492773628,1,1,0.5321100917431194,0.3142857142857143,0.09090909090909091,0,1,1,4,1,0,0.5950512618161975,1,2,1,1,1970
3055,3,0.06186661288391959,1,1,3,3,0,0.10313959652333944,1,1,0.15596330275229364,0.2857142857142857,0.6363636363636365,0,0,1,4,1,0,0.506568467298622,0,0,1,1,1970
5830,4,0.29540142610544207,0,1,4,1,0,0.9291265340414679,0,1,0.14678899082568808,0.14285714285714285,0.020202020202020204,0,6,1,4,1,2,0.04484753525866657,3,2,1,1,1970
1518,1,0.2206299237644466,0,0,1,1,0,0.5530050709634831,0,1,0.03669724770642202,0.7428571428571429,0.33333333333333337,0,3,1,5,1,1,0.014353482538748089,0,1,1,1,1970
2936,1,0.5042989341763832,0,2,0,1,0,0.23381442474070074,1,1,0.5045871559633028,0.42857142857142855,0.19191919191919193,0,2,1,5,1,3,0.5800473688529904,0,1,1,1,1970
4834,2,0.04717692255888145,1,0,1,1,1,0.5635270701433273,1,2,0.07339449541284404,0.34285714285714286,0.8989898989898991,0,0,0,1,1,2,0.3449863790960804,0,2,1,1,1970
5635,3,0.9827846985849341,0,1,1,1,1,0.2959862373851032,1,1,0.6972477064220184,0.42857142857142855,0.5252525252525253,0,1,1,5,0,2,0.6850746195954396,2,1,1,1,1970
3102,3,0.9135774304685765,0,1,4,1,0,0.713795621168022,2,0,0.3027522935779817,0.6571428571428571,0.5656565656565657,0,1,1,4,1,2,0.27623586688635776,0,2,1,1,1970
5579,0,0.2081745112787852,0,0,1,3,0,0.10789049919484703,1,0,0.09174311926605516,0.9428571428571428,0.25252525252525254,0,7,1,4,0,0,0.7269592412943936,3,2,1,1,1970
5206,1,0.9793302324004177,0,0,3,4,0,0.0,1,1,0.11009174311926606,0.34285714285714286,0.42424242424242425,0,1,1,5,2,2,0.36499156971368973,0,2,1,1,1970
1802,0,0.2055541558293066,0,0,3,2,1,0.10195937228073335,1,1,0.03669724770642202,0.9714285714285714,0.3535353535353536,0,3,1,5,3,1,0.324981188478471,3,2,1,1,1970
1501,0,0.4666046472368216,0,0,1,1,0,0.5977435712785429,1,1,0.11009174311926606,0.11428571428571428,0.31313131313131315,0,1,1,5,3,0,0.36499156971368973,3,2,1,1,1970
892,0,0.33788315099538724,0,1,1,1,0,0.968504015762995,1,1,0.22018348623853212,0.5428571428571428,0.23232323232323235,0,2,1,4,0,1,0.42500714156651787,3,2,1,1,1970
759,1,0.20713491753048716,0,1,1,0,0,0.21139016413118494,1,1,0.6330275229357798,0.39999999999999997,0.595959595959596,0,0,1,4,2,2,0.7073160320977658,1,1,1,1,1970
5889,0,0.24707434453091895,1,0,0,1,1,0.7402906552244927,1,2,0.10091743119266061,0.34285714285714286,0.6161616161616162,0,5,1,5,1,2,0.49111083160571933,0,2,1,1,1970
4447,0,0.033072260995647446,0,0,0,4,1,0.0,1,2,0.0825688073394496,0.9142857142857143,0.14141414141414144,0,0,1,3,0,1,0.5250330946545647,3,2,1,1,1970
70,4,0.2641422568347067,0,1,0,4,1,0.0,1,2,0.20183486238532122,0.4857142857142857,0.2828282828282829,0,3,1,4,0,1,0.6225583989154103,0,1,1,1,1970
3977,3,0.22307605800937877,0,1,3,1,0,0.3794720996989428,2,1,0.6238532110091743,0.3142857142857143,0.36363636363636365,0,0,2,8,0,1,0.5339336321445445,1,1,1,1,1970
4564,4,0.05687014322177347,0,0,3,1,0,0.3070883467858893,1,1,0.0825688073394496,0.42857142857142855,0.5858585858585859,0,0,1,3,0,0,0.34998767675048276,0,1,1,1,1970
4987,2,0.048290596038874534,0,0,3,1,1,0.48338184255008454,1,1,0.05504587155963314,0.2571428571428571,0.7070707070707072,0,0,0,1,3,0,0.49000972715925994,0,2,1,1,1970
5271,0,0.18376871390183372,0,1,0,0,0,0.12263330032706214,1,0,0.5871559633027523,0.7428571428571429,0.8080808080808082,0,0,1,3,0,2,0.6250590477426115,1,1,1,1,1970
1785,3,0.6152087093260296,0,1,0,1,1,0.6475630369770257,0,0,0.7155963302752295,0.14285714285714285,0.3434343434343435,0,4,1,5,3,0,0.04293762199747421,1,1,1,1,1970
3372,0,0.4561603955007142,0,0,2,4,1,0.0,1,1,0.5137614678899083,0.37142857142857144,0.11111111111111112,0,7,1,3,3,0,0.9971711993627015,1,2,1,1,1970
4795,4,0.9765687667332102,0,1,0,1,1,0.6074654184295016,2,1,0.6788990825688075,0.3142857142857143,0.595959595959596,0,1,1,5,2,1,0.5955679469188108,1,1,1,1,1970
1425,4,0.02883396733062371,0,0,0,4,0,0.0,1,2,0.05504587155963314,0.14285714285714285,0.5353535353535354,0,0,1,4,1,0,0.5025272552097542,3,1,1,1,1970
2000,2,0.19966865986571622,0,1,3,4,1,0.0,1,2,0.6788990825688075,0.9142857142857143,0.33333333333333337,0,0,1,5,3,2,0.6750720242866349,2,1,1,1,1970
4260,0,0.2672431232820939,0,0,3,1,0,0.5032956261689722,2,1,0.11009174311926606,0.6857142857142857,0.06060606060606061,0,4,1,4,3,2,0.31012202994357135,0,1,1,1,1970
2351,4,0.041258561430101176,0,0,3,1,0,0.49684440043608286,1,1,0.03669724770642202,0.2857142857142857,0.5454545454545455,0,0,1,4,1,0,0.324981188478471,3,1,1,1,1970
3545,0,0.31666829721408163,0,0,3,2,1,0.19511707224372632,1,2,0.0,0.6285714285714286,0.595959595959596,0,1,1,3,0,1,0.3049759978608617,3,1,1,1,1970
4768,2,0.36341320675261557,0,0,3,1,1,0.46629859673337937,0,1,0.0,0.5714285714285714,0.31313131313131315,0,1,0,2,1,1,0.031621998505726875,0,1,1,1,1970
5141,1,0.21498844770800538,0,0,0,1,0,0.9183144797511528,2,1,0.01834862385321112,0.8571428571428571,1.0,0,2,1,3,2,2,0.17393951846349634,3,1,1,1,1970
4713,2,0.10020019709199643,0,1,0,1,0,0.5592062491873456,2,1,0.22935779816513768,0.11428571428571428,0.030303030303030304,0,0,1,5,0,2,0.33784774354708486,0,1,1,1,1970
4767,1,0.237543547438383,0,0,3,1,0,0.43062181814544764,1,1,0.06422018348623859,0.14285714285714285,0.4141414141414142,0,3,1,4,2,0,0.33998508144167805,0,0,1,1,1970
3019,0,0.40447942493561617,0,0,0,1,0,0.6455526550044509,2,1,0.03669724770642202,0.02857142857142857,0.8484848484848485,0,1,1,5,1,2,0.20846883589582202,0,1,1,1,1970
3242,3,0.41184160583063933,0,0,0,1,1,0.760024404636881,2,0,0.05504587155963314,0.0,0.4040404040404041,0,1,1,3,0,0,0.20885242188073352,0,1,1,1,1970
3416,0,0.5083303941621499,0,0,1,4,1,0.0,1,2,0.02752293577981657,0.7428571428571429,1.0,0,1,1,5,2,0,0.5964295319270417,0,0,1,1,1970
4714,0,0.05413939720968128,0,0,1,0,0,0.290565207389404,0,1,0.11009174311926606,0.8857142857142857,0.797979797979798,0,0,1,5,0,0,0.15952160566577842,3,1,1,1,1970
39,0,0.2635065879156191,0,0,0,1,0,0.8739860573508967,1,1,0.10091743119266061,0.7428571428571429,0.6565656565656566,0,4,1,5,1,3,0.35999027205928746,0,0,1,1,1970
5748,4,0.8824565123081368,0,1,3,4,1,0.0,1,2,0.22018348623853212,0.11428571428571428,0.18181818181818182,0,1,1,4,0,1,0.9137116248542467,0,1,1,1,1970
3826,2,0.4493559419720845,0,0,0,1,1,0.706374211100109,0,1,0.4128440366972478,0.17142857142857143,0.5252525252525253,0,2,0,2,3,2,0.0511965503049299,1,2,1,1,1970
3013,1,0.3614989598094942,0,0,1,4,0,0.0,1,2,0.02752293577981657,0.7714285714285714,0.6262626262626263,0,1,0,0,0,3,0.5270912599234147,0,2,1,1,1970
2530,3,0.6355353618312862,0,1,2,1,0,0.31414968844080376,2,1,0.29357798165137616,0.2857142857142857,0.5050505050505051,0,1,1,5,0,1,0.3978757863440016,0,1,1,1,1970
5468,2,0.5670963282779097,0,1,3,1,0,0.3551074704193797,2,1,0.6146788990825689,0.11428571428571428,0.8686868686868687,0,2,1,5,2,2,0.4211556401589886,1,2,1,1,1970
1011,4,0.2562588167633538,0,0,0,1,0,0.4484151988877887,1,0,0.10091743119266061,0.6857142857142857,0.595959595959596,0,2,1,4,0,0,0.35999027205928746,3,1,1,1,1970
2677,4,0.22744620587178996,0,0,3,1,0,0.2442764125183785,1,0,0.05504587155963314,0.14285714285714285,0.6262626262626263,0,5,0,2,0,1,0.3349837837872757,3,1,1,1,1970
4544,1,0.8190085347905092,0,1,0,4,1,0.0,1,1,0.6055045871559634,0.5714285714285714,0.31313131313131315,0,1,1,3,0,0,0.6350616430514162,1,2,1,1,1970
917,0,0.1559658010881129,0,0,3,4,1,0.0,1,2,0.0,0.14285714285714285,0.5151515151515152,0,6,1,4,2,2,0.45751557632013307,0,1,1,1,1970
3187,0,0.0475207751180903,0,0,0,1,1,0.8446604854922436,2,2,0.06422018348623859,0.5142857142857142,0.12121212121212122,0,0,0,2,1,1,0.3033683505266573,0,1,1,1,1970
3409,0,0.6875992828750768,0,2,3,4,0,0.0,1,2,0.4954128440366974,0.5428571428571428,0.393939393939394,0,1,0,0,0,1,0.8753105226265921,0,1,1,1,1970
3644,0,0.15389194770575335,0,2,1,0,0,0.10098918794570969,0,1,0.4495412844036699,0.4857142857142857,0.696969696969697,0,0,1,3,0,3,0.22770135728393653,0,1,1,1,1970
1038,1,0.246890933358018,0,1,1,1,0,0.3326131965073364,1,1,0.7064220183486238,0.0,0.20202020202020204,0,0,1,3,0,1,0.6900759172498419,2,1,1,1,1970
2298,2,0.1898009610754757,0,0,2,2,1,0.1725327812284334,2,1,0.00917431192660556,0.45714285714285713,0.9090909090909092,0,2,1,5,1,2,0.18278662959128306,0,1,1,1,1970
550,1,0.06336313693203671,0,0,1,1,1,0.7422610295956232,2,1,0.11009174311926606,0.45714285714285713,0.26262626262626265,0,0,1,4,1,2,0.1966966001798498,0,2,1,1,1970
4236,4,0.1961009619811789,0,0,0,1,1,0.8577229673637992,0,0,0.0,0.5142857142857142,0.7474747474747475,0,2,1,5,3,1,0.12184188644404678,0,1,1,1,1970
3323,3,0.22463781345947462,0,0,0,1,1,0.41603904741900966,1,1,0.04587155963302758,0.34285714285714286,0.12121212121212122,0,4,1,5,1,2,0.3299824861328734,0,1,1,1,1970
699,2,0.03904911684818327,0,0,0,1,1,0.7221572098698753,1,1,0.01834862385321112,0.34285714285714286,0.13131313131313133,0,0,0,2,1,1,0.4725194692833401,3,2,1,1,1970
4920,1,0.26895372341556156,0,1,0,1,1,0.33973454956441723,1,0,0.13761467889908263,0.0,0.6060606060606061,0,7,1,3,1,0,0.3799954626768968,0,2,1,1,1970
7,3,0.2722071202055606,0,0,2,1,0,0.7753573178903992,1,1,0.11009174311926606,0.17142857142857143,0.6666666666666667,0,2,1,5,2,2,0.36499156971368973,3,2,1,1,1970
3727,3,0.9823241746962393,0,0,1,4,1,0.0,1,0,0.44036697247706424,0.34285714285714286,0.6666666666666667,0,1,1,5,0,0,0.8881068209244688,2,0,1,1,1970
2830,0,0.20744235102232841,1,0,0,1,1,0.8632140106620259,0,1,0.00917431192660556,0.02857142857142857,1.0,0,4,0,1,1,2,0.0840137078691923,0,1,1,1,1970
2490,1,0.2764850987646573,1,1,3,1,0,0.577039637531131,1,0,0.13761467889908263,0.45714285714285713,0.5656565656565657,0,2,1,4,1,0,0.5700447735441858,0,1,1,1,1970
3241,1,0.25322471756540554,0,0,0,1,1,0.33143297226473034,1,2,0.11926605504587162,0.45714285714285713,0.08080808080808081,0,3,1,4,2,3,0.49221246952392855,3,1,1,1,1970
5656,4,0.3434401544701645,0,0,3,4,1,0.0,1,2,0.06422018348623859,0.6857142857142857,0.31313131313131315,0,1,1,3,0,1,0.5100292016913577,0,1,1,1,1970
5460,3,0.8314998223859991,0,2,3,1,1,0.33623388443804325,1,1,0.5137614678899083,0.17142857142857143,0.12121212121212122,0,1,1,5,0,0,0.7935635330965015,0,1,1,1,1970
3435,0,0.027835752584974643,0,0,1,1,1,0.3846730878866985,2,0,0.0,0.3142857142857143,0.98989898989899,0,0,1,5,0,1,0.19928783188500532,0,1,1,1,1970
3961,1,0.027273041970833856,0,0,1,4,1,0.0,1,2,0.05504587155963314,0.6571428571428571,0.888888888888889,0,0,1,5,0,3,0.5025272552097542,0,1,1,1,1970
2246,4,0.20041505883520302,0,1,1,1,0,0.4017863394044869,2,1,0.5688073394495414,0.37142857142857144,0.23232323232323235,0,0,1,3,1,2,0.6009696140795031,1,1,1,1,1970
3248,2,0.0344512515693319,1,0,2,1,1,0.36637961212630404,0,0,0.00917431192660556,0.8571428571428571,0.7777777777777778,0,0,1,5,0,0,0.07025978922875005,0,0,1,1,1970
2037,1,0.7375692712875476,0,2,0,1,0,0.7943609285764296,0,1,0.3944954128440368,0.05714285714285714,0.8585858585858587,0,1,1,4,0,0,0.11985165130058772,0,1,1,1,1970
3607,3,0.2266474644493279,0,0,0,1,1,0.3847330992888649,2,2,0.06422018348623859,0.5142857142857142,0.05050505050505051,0,7,1,4,0,0,0.21316654748904304,3,1,1,1,1970
4781,0,0.20128073235954194,0,0,1,1,0,0.5450535601764336,2,1,0.0,0.19999999999999998,0.030303030303030304,0,7,1,5,0,1,0.18989503958951684,0,1,1,1,1970
314,3,0.14155048509670567,0,0,1,4,0,0.0,1,2,0.4678899082568808,0.22857142857142856,0.2828282828282829,0,0,2,8,2,1,0.8401148468819121,2,1,1,1,1970
2555,2,0.5949431882121823,0,1,0,1,1,0.4578469909282764,0,1,0.25688073394495414,0.05714285714285714,0.17171717171717174,0,1,1,4,0,0,0.09987154114877818,0,1,1,1,1970
165,0,0.4057542144757834,0,1,1,1,1,0.9428091337354098,0,1,0.33944954128440374,0.9428571428571428,0.787878787878788,0,2,1,3,1,1,0.11703161960517641,0,1,1,1,1970
3859,4,0.41266350791050954,0,2,3,0,0,0.12183314829817667,1,0,0.4311926605504588,0.2857142857142857,0.19191919191919193,0,3,1,3,1,3,0.6162145716735264,0,1,1,1,1970
3459,1,0.042145471362053266,0,0,1,0,0,0.29000510096918414,1,1,0.05504587155963314,0.7999999999999999,0.42424242424242425,0,0,1,5,1,1,0.3349837837872757,0,1,1,1,1970
5010,3,0.22329276292217873,0,0,1,0,0,0.1261539692541583,1,0,0.0825688073394496,0.17142857142857143,0.8181818181818182,0,2,1,5,0,2,0.34998767675048276,0,2,1,1,1970
2161,1,0.020677112275243797,0,0,0,4,0,0.0,1,2,0.02752293577981657,0.5142857142857142,0.30303030303030304,0,0,1,5,0,1,0.4800214157649436,3,1,1,1,1970
2046,1,0.13453506554607933,1,0,3,1,1,0.2593192706614257,1,2,0.3853211009174313,0.17142857142857143,0.20202020202020204,0,0,1,5,1,3,0.703176831042667,1,1,1,1,1970
2021,0,0.5022935895401761,0,1,1,4,0,0.0,1,2,0.669724770642202,0.8285714285714285,0.43434343434343436,0,5,0,2,0,1,0.6700707266322325,1,1,1,1,1970
725,3,0.18423015002952423,1,0,1,3,1,0.2822036186875507,1,2,0.03669724770642202,0.42857142857142855,0.26262626262626265,0,2,1,5,0,0,0.48752336224654713,3,1,1,1,1970
2442,2,0.13595952250539653,1,0,0,0,1,0.1837849191346356,1,1,0.3853211009174313,0.22857142857142856,0.5050505050505051,0,0,1,4,0,1,0.557416784541435,2,0,1,1,1970
3366,1,0.34407932948699815,0,1,3,1,0,0.43229213550574613,2,1,0.23853211009174324,0.9428571428571428,0.5151515151515152,0,6,2,7,0,1,0.4153538629343219,0,0,1,1,1970
1125,1,0.06119523349929448,0,1,0,4,1,0.0,1,2,0.21100917431192667,0.11428571428571428,0.29292929292929293,0,0,1,3,2,1,0.8845138230475145,0,1,1,1,1970
903,3,0.07983697780437199,0,1,3,1,1,0.520918974605175,1,1,0.1651376146788992,0.05714285714285714,0.4747474747474748,0,0,1,5,3,1,0.3949993556401038,0,2,1,1,1970
3948,1,0.048158536469763036,0,0,3,1,1,0.5072863844130385,1,2,0.06422018348623859,0.2857142857142857,0.2828282828282829,0,0,1,5,1,2,0.41067877179361695,0,1,1,1,1970
5633,4,0.1911034252880385,0,1,0,4,0,0.0,1,1,0.5688073394495414,0.9428571428571428,0.3535353535353536,0,0,1,4,2,2,0.6150564524338068,1,1,1,1,1970
399,1,0.4419466186916432,0,0,3,4,0,0.0,1,1,0.4495412844036699,0.19999999999999998,0.4040404040404041,0,4,0,1,0,1,0.5500395829265764,1,2,1,1,1970
1025,1,0.10098973092298993,0,1,3,1,1,0.39255458537122057,2,1,0.23853211009174324,0.7714285714285714,0.22222222222222224,0,0,1,3,3,0,0.4028817393729706,0,1,1,1,1970
2579,3,0.06529317369976281,0,1,1,4,0,0.0,1,2,0.19266055045871566,0.3142857142857143,0.3535353535353536,0,0,1,5,0,3,0.6150564524338068,0,1,1,1,1970
179,1,0.13658803879913747,0,1,3,1,1,0.3810323961552695,1,0,0.3486238532110093,0.08571428571428572,0.2828282828282829,0,0,1,3,0,0,0.4950253087281506,3,1,1,1,1970
2034,4,0.4209961581781827,0,0,1,1,1,0.42132005080965385,1,1,0.3669724770642202,0.08571428571428572,0.787878787878788,0,5,1,4,3,1,0.5050279040369553,1,1,1,1,1970
2691,3,0.19850278068533836,0,0,0,1,0,0.2415358918194457,1,1,0.0,0.42857142857142855,0.10101010101010102,0,2,1,3,0,0,0.3049759978608617,0,2,1,1,1970
3497,4,0.06186661288391959,1,1,3,3,0,0.10313959652333944,1,1,0.15596330275229364,0.2857142857142857,0.6363636363636365,0,0,1,5,1,0,0.506568467298622,0,0,1,1,1970
3552,0,0.05062523126894228,0,1,0,4,1,0.0,1,0,0.14678899082568808,0.42857142857142855,0.31313131313131315,0,0,1,3,0,1,0.4216988144262411,3,1,1,1,1970
4739,1,0.5537730971741287,0,0,0,1,1,0.7412908452605995,2,1,0.01834862385321112,0.6857142857142857,0.24242424242424243,0,1,1,4,1,1,0.28679365624777764,0,1,1,1,1970
4665,1,0.12214658925585278,0,1,3,1,1,0.3463057981016393,2,1,0.3119266055045873,0.7999999999999999,0.6666666666666667,0,0,1,5,1,2,0.2816056997455429,0,1,1,1,1970
783,2,0.17895253875791242,0,1,3,4,0,0.0,1,2,0.6055045871559634,0.6285714285714286,0.5353535353535354,0,0,2,7,0,0,0.9526440441059648,2,2,1,1,1970
2319,2,0.1403105549783035,0,2,3,4,1,0.0,1,2,0.522935779816514,0.6571428571428571,0.5454545454545455,0,0,0,2,0,0,1.0,3,1,1,1,1970
2786,2,0.6978553379302028,0,0,3,1,0,0.4319220651923866,2,0,0.37614678899082576,0.17142857142857143,0.8181818181818182,0,1,1,5,0,3,0.3925371417853767,1,2,1,1,1970
153,1,0.03681737465577439,0,0,2,4,0,0.0,0,1,0.05504587155963314,0.2571428571428571,0.37373737373737376,0,0,0,2,3,0,0.1523336802445247,0,0,1,1,1970
1505,0,0.4310726580532903,0,2,1,1,1,0.35355717586341406,1,1,0.37614678899082576,0.19999999999999998,0.020202020202020204,0,3,1,5,0,3,0.5100292016913577,0,1,1,1,1970
875,1,0.17866652158208976,0,1,0,4,0,0.0,0,1,0.5779816513761469,0.9142857142857143,0.7575757575757577,0,0,1,3,1,2,0.26113441944465354,1,0,1,1,1970
5074,2,0.22176483323575877,0,2,3,4,1,0.0,1,1,0.7339449541284404,0.19999999999999998,0.32323232323232326,0,0,0,1,3,3,0.7050798102130489,1,1,1,1,1970
748,2,0.1821060901295011,0,0,1,1,1,0.953191106310199,1,1,0.4862385321100917,0.9714285714285714,0.43434343434343436,0,0,1,3,2,2,0.5700447735441858,1,0,1,1,1970
